<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.23	07:30:00	2492.98	2493.66	2492.64	2493.28	2085	0	5
2024.08.23	07:45:00	2493.28	2493.82	2493.01	2493.46	1664	0	5
2024.08.23	08:00:00	2493.46	2495.37	2493.37	2494.55	2180	0	5
2024.08.23	08:15:00	2494.55	2495.77	2494.41	2494.84	2200	0	5
2024.08.23	08:30:00	2494.84	2495.80	2492.38	2492.77	4311	0	5
2024.08.23	08:45:00	2492.77	2493.79	2491.13	2491.86	4659	0	5
2024.08.23	09:00:00	2491.86	2492.91	2490.66	2492.05	3776	0	5
2024.08.23	09:15:00	2492.05	2494.62	2491.92	2494.60	3486	0	5
2024.08.23	09:30:00	2494.60	2494.61	2491.59	2492.90	4685	0	5
2024.08.23	09:45:00	2492.92	2493.99	2492.33	2493.06	4220	0	5
2024.08.23	10:00:00	2493.07	2493.90	2492.01	2493.45	4616	0	5
2024.08.23	10:15:00	2493.46	2493.70	2491.75	2491.90	4071	0	5
2024.08.23	10:30:00	2491.90	2494.10	2491.70	2492.49	3875	0	5
2024.08.23	10:45:00	2492.51	2494.13	2491.71	2493.50	4422	0	5
2024.08.23	11:00:00	2493.50	2496.49	2493.07	2495.76	3746	0	5
2024.08.23	11:15:00	2495.75	2497.59	2494.91	2496.56	3851	0	5
2024.08.23	11:30:00	2496.56	2498.43	2496.48	2497.94	3658	0	5
2024.08.23	11:45:00	2497.94	2499.98	2497.94	2499.02	3965	0	5
2024.08.23	12:00:00	2499.02	2499.75	2497.05	2499.34	4541	0	5
2024.08.23	12:15:00	2499.34	2501.67	2499.34	2501.30	4086	0	5
2024.08.23	12:30:00	2501.29	2501.89	2499.98	2500.15	3490	0	5
2024.08.23	12:45:00	2500.15	2500.85	2498.47	2498.98	2639	0	5
2024.08.23	13:00:00	2498.98	2499.28	2496.36	2497.62	3134	0	5
2024.08.23	13:15:00	2497.62	2498.60	2496.31	2496.36	2785	0	5
2024.08.23	13:30:00	2496.38	2498.30	2495.64	2498.30	2836	0	5
2024.08.23	13:45:00	2498.30	2499.31	2497.36	2499.07	2706	0	5
2024.08.23	14:00:00	2499.07	2500.10	2497.47	2499.35	3252	0	5
2024.08.23	14:15:00	2499.35	2500.56	2498.56	2499.71	2633	0	5
2024.08.23	14:30:00	2499.64	2499.70	2497.97	2499.43	2936	0	5
2024.08.23	14:45:00	2499.43	2502.47	2499.10	2501.61	3125	0	5
2024.08.23	15:00:00	2501.61	2502.33	2500.31	2500.70	4472	0	5
2024.08.23	15:15:00	2500.70	2501.48	2498.43	2500.38	4730	0	5
2024.08.23	15:30:00	2500.38	2501.51	2498.85	2500.84	6706	0	5
2024.08.23	15:45:00	2500.83	2502.05	2500.17	2501.32	5803	0	5
2024.08.23	16:00:00	2501.32	2501.90	2498.93	2500.67	7425	0	5
2024.08.23	16:15:00	2500.67	2503.94	2499.28	2500.19	6701	0	5
2024.08.23	16:30:00	2500.19	2500.26	2495.08	2496.83	10333	0	5
2024.08.23	16:45:00	2496.80	2499.00	2494.48	2498.27	8092	0	5
2024.08.23	17:00:00	2498.27	2517.92	2497.86	2517.09	33315	0	5
2024.08.23	17:15:00	2517.09	2517.95	2504.40	2514.16	26472	0	5
2024.08.23	17:30:00	2514.16	2516.76	2508.67	2510.80	22690	0	5
2024.08.23	17:45:00	2510.80	2512.93	2503.37	2509.21	22437	0	5
2024.08.23	18:00:00	2509.21	2516.56	2508.04	2516.04	15694	0	5
2024.08.23	18:15:00	2516.03	2518.37	2513.61	2516.85	12999	0	5
2024.08.23	18:30:00	2516.85	2517.79	2514.59	2515.47	9882	0	5
2024.08.23	18:45:00	2515.47	2515.58	2508.50	2509.87	12018	0	5
2024.08.23	19:00:00	2509.86	2510.26	2505.69	2506.94	8984	0	5
2024.08.23	19:15:00	2506.94	2508.47	2505.43	2507.53	8477	0	5
2024.08.23	19:30:00	2507.53	2510.49	2501.77	2503.61	7087	0	5
2024.08.23	19:45:00	2503.61	2510.46	2503.45	2510.31	10473	0	5
2024.08.23	20:00:00	2510.31	2512.31	2509.58	2511.50	5267	0	5
2024.08.23	20:15:00	2511.50	2512.36	2509.93	2510.58	5535	0	5
2024.08.23	20:30:00	2510.58	2513.07	2510.08	2513.06	5106	0	5
2024.08.23	20:45:00	2513.06	2513.25	2509.86	2510.93	4372	0	5
2024.08.23	21:00:00	2510.93	2511.30	2509.12	2510.57	3706	0	5
2024.08.23	21:15:00	2510.57	2511.91	2509.60	2511.13	3173	0	5
2024.08.23	21:30:00	2511.14	2511.24	2509.87	2510.18	2228	0	5
2024.08.23	21:45:00	2510.18	2511.34	2509.56	2509.76	1987	0	5
2024.08.23	22:00:00	2509.76	2512.25	2507.92	2511.75	3041	0	5
2024.08.23	22:15:00	2511.76	2512.79	2510.25	2511.72	2234	0	5
2024.08.23	22:30:00	2511.70	2511.70	2510.04	2510.34	2216	0	5
2024.08.23	22:45:00	2510.34	2511.74	2509.68	2510.81	2704	0	5
2024.08.23	23:00:00	2510.81	2511.18	2509.61	2511.13	1099	0	5
2024.08.23	23:15:00	2511.13	2511.57	2510.73	2511.00	855	0	5
2024.08.23	23:30:00	2510.99	2512.35	2510.80	2510.90	873	0	5
2024.08.23	23:45:00	2510.91	2512.05	2510.42	2511.93	1041	0	5
2024.08.26	01:00:00	2512.77	2514.65	2511.15	2514.29	1568	0	8
2024.08.26	01:15:00	2514.26	2514.40	2512.20	2512.25	807	0	8
2024.08.26	01:30:00	2512.25	2513.51	2511.01	2513.03	1455	0	6
2024.08.26	01:45:00	2513.02	2513.55	2512.18	2512.95	717	0	5
2024.08.26	02:00:00	2512.98	2515.80	2512.92	2515.03	2071	0	5
2024.08.26	02:15:00	2515.02	2516.66	2514.42	2515.80	1777	0	5
2024.08.26	02:30:00	2515.82	2515.92	2513.88	2514.42	1770	0	5
2024.08.26	02:45:00	2514.42	2516.03	2513.88	2515.98	1413	0	5
2024.08.26	03:00:00	2515.98	2516.17	2514.21	2514.79	2687	0	5
2024.08.26	03:15:00	2514.79	2516.44	2514.02	2516.15	2897	0	5
2024.08.26	03:30:00	2516.15	2516.98	2514.64	2515.30	2951	0	5
2024.08.26	03:45:00	2515.30	2515.48	2512.48	2513.73	3952	0	5
2024.08.26	04:00:00	2513.73	2515.49	2512.51	2513.60	7426	0	5
2024.08.26	04:15:00	2513.60	2515.44	2513.60	2514.72	5561	0	5
2024.08.26	04:30:00	2514.72	2514.94	2510.60	2511.87	5748	0	5
2024.08.26	04:45:00	2511.88	2514.02	2511.53	2513.37	4868	0	5
2024.08.26	05:00:00	2513.37	2515.04	2512.90	2514.76	3620	0	5
2024.08.26	05:15:00	2514.76	2515.37	2513.99	2514.94	2100	0	5
2024.08.26	05:30:00	2514.94	2514.95	2512.81	2513.06	3127	0	5
2024.08.26	05:45:00	2513.06	2513.73	2511.79	2511.93	3077	0	5
2024.08.26	06:00:00	2511.93	2513.01	2510.51	2511.05	3086	0	5
2024.08.26	06:15:00	2511.05	2512.09	2510.90	2511.60	2634	0	5
2024.08.26	06:30:00	2511.60	2511.83	2509.64	2511.12	2670	0	5
2024.08.26	06:45:00	2511.13	2511.55	2509.38	2509.89	2353	0	5
2024.08.26	07:00:00	2509.88	2510.86	2509.83	2510.39	1917	0	5
2024.08.26	07:15:00	2510.39	2510.89	2509.79	2510.50	2084	0	5
2024.08.26	07:30:00	2510.50	2510.58	2509.15	2509.58	2105	0	5
2024.08.26	07:45:00	2509.58	2510.20	2509.01	2509.62	1999	0	5
2024.08.26	08:00:00	2509.62	2511.03	2508.74	2510.35	1828	0	5
2024.08.26	08:15:00	2510.35	2511.29	2509.78	2510.18	1718	0	5
2024.08.26	08:30:00	2510.18	2511.35	2509.13	2510.80	4311	0	5
2024.08.26	08:45:00	2510.80	2511.03	2509.63	2510.54	3317	0	5
2024.08.26	09:00:00	2510.54	2511.43	2509.90	2510.12	3255	0	5
2024.08.26	09:15:00	2510.12	2513.79	2509.85	2513.79	3809	0	5
2024.08.26	09:30:00	2513.77	2514.82	2512.91	2513.58	5130	0	5
2024.08.26	09:45:00	2513.58	2515.34	2513.51	2515.07	5855	0	5
2024.08.26	10:00:00	2515.07	2517.73	2514.18	2517.66	5839	0	5
2024.08.26	10:15:00	2517.66	2518.98	2515.56	2518.14	5827	0	5
2024.08.26	10:30:00	2518.14	2521.81	2517.93	2520.58	4252	0	5
2024.08.26	10:45:00	2520.58	2521.62	2519.16	2521.53	5159	0	5
2024.08.26	11:00:00	2521.53	2525.18	2520.78	2524.23	5563	0	5
2024.08.26	11:15:00	2524.23	2524.92	2522.57	2523.70	3571	0	5
2024.08.26	11:30:00	2523.70	2525.48	2522.65	2525.24	3546	0	5
2024.08.26	11:45:00	2525.24	2525.79	2524.01	2524.26	2431	0	5
2024.08.26	12:00:00	2524.26	2525.30	2523.37	2524.82	3146	0	5
2024.08.26	12:15:00	2524.82	2525.51	2523.63	2525.05	3702	0	5
2024.08.26	12:30:00	2525.05	2525.55	2524.22	2525.11	2797	0	5
2024.08.26	12:45:00	2525.14	2525.61	2523.92	2525.06	3133	0	5
2024.08.26	13:00:00	2525.08	2525.30	2522.68	2523.78	3082	0	5
2024.08.26	13:15:00	2523.78	2526.67	2523.73	2525.26	3974	0	5
2024.08.26	13:30:00	2525.27	2525.39	2522.61	2524.01	3238	0	5
2024.08.26	13:45:00	2524.01	2525.50	2523.00	2524.93	2558	0	5
2024.08.26	14:00:00	2524.93	2525.30	2523.67	2524.69	3247	0	5
2024.08.26	14:15:00	2524.69	2525.12	2521.01	2521.38	4169	0	5
2024.08.26	14:30:00	2521.37	2523.53	2520.96	2523.47	4797	0	5
2024.08.26	14:45:00	2523.47	2526.89	2523.14	2526.55	4246	0	5
2024.08.26	15:00:00	2526.55	2526.84	2525.21	2526.52	3690	0	5
2024.08.26	15:15:00	2526.53	2527.01	2523.35	2524.69	4856	0	5
2024.08.26	15:30:00	2524.69	2526.63	2522.57	2525.56	8318	0	5
2024.08.26	15:45:00	2525.56	2526.50	2523.78	2523.88	6510	0	5
2024.08.26	16:00:00	2523.88	2526.44	2521.01	2525.39	10069	0	5
2024.08.26	16:15:00	2525.39	2526.50	2523.78	2525.61	7957	0	5
2024.08.26	16:30:00	2525.61	2526.41	2522.84	2523.70	12420	0	5
2024.08.26	16:45:00	2523.70	2523.92	2515.50	2515.97	12877	0	5
2024.08.26	17:00:00	2515.97	2517.99	2510.66	2514.95	14003	0	5
2024.08.26	17:15:00	2514.95	2517.97	2514.78	2517.19	8082	0	5
2024.08.26	17:30:00	2517.19	2518.83	2515.92	2517.88	9974	0	5
2024.08.26	17:45:00	2517.87	2519.02	2515.93	2516.97	6863	0	5
2024.08.26	18:00:00	2516.97	2516.98	2512.27	2514.05	7319	0	5
2024.08.26	18:15:00	2514.05	2514.29	2511.43	2512.32	7650	0	5
2024.08.26	18:30:00	2512.32	2515.09	2511.70	2514.32	5105	0	5
2024.08.26	18:45:00	2514.32	2517.50	2514.20	2515.87	4963	0	5
2024.08.26	19:00:00	2515.87	2516.92	2513.63	2514.48	4213	0	5
2024.08.26	19:15:00	2514.48	2515.98	2514.09	2514.93	3818	0	5
2024.08.26	19:30:00	2514.93	2517.24	2514.71	2517.24	3178	0	5
2024.08.26	19:45:00	2517.24	2520.50	2516.59	2520.23	3976	0	5
2024.08.26	20:00:00	2520.23	2523.42	2519.94	2521.80	5080	0	5
2024.08.26	20:15:00	2521.79	2522.05	2518.91	2519.29	3582	0	5
2024.08.26	20:30:00	2519.29	2519.50	2517.82	2517.94	3031	0	5
2024.08.26	20:45:00	2517.94	2518.51	2516.53	2518.12	2736	0	5
2024.08.26	21:00:00	2518.12	2519.56	2517.65	2518.70	2151	0	5
2024.08.26	21:15:00	2518.63	2518.69	2516.21	2516.25	1969	0	5
2024.08.26	21:30:00	2516.25	2516.81	2515.67	2516.75	1457	0	5
2024.08.26	21:45:00	2516.75	2517.33	2516.03	2516.92	1668	0	5
2024.08.26	22:00:00	2516.92	2520.73	2516.89	2520.04	2443	0	5
2024.08.26	22:15:00	2520.04	2520.91	2519.35	2519.72	1666	0	5
2024.08.26	22:30:00	2519.72	2521.01	2519.32	2519.43	2220	0	5
2024.08.26	22:45:00	2519.43	2519.62	2517.77	2518.19	2165	0	5
2024.08.26	23:00:00	2518.19	2518.84	2517.49	2518.43	1334	0	5
2024.08.26	23:15:00	2518.43	2518.86	2517.92	2518.84	864	0	5
2024.08.26	23:30:00	2518.84	2519.06	2517.85	2517.88	440	0	5
2024.08.26	23:45:00	2517.90	2518.32	2517.59	2517.91	663	0	11
2024.08.27	01:00:00	2517.98	2518.23	2517.10	2517.63	448	0	6
2024.08.27	01:15:00	2517.62	2517.78	2517.23	2517.42	274	0	6
2024.08.27	01:30:00	2517.42	2517.72	2517.10	2517.10	331	0	5
2024.08.27	01:45:00	2517.10	2517.41	2517.05	2517.32	238	0	5
2024.08.27	02:00:00	2517.32	2517.60	2517.01	2517.58	367	0	5
2024.08.27	02:15:00	2517.56	2517.72	2517.38	2517.38	498	0	5
2024.08.27	02:30:00	2517.38	2517.47	2515.99	2516.22	684	0	5
2024.08.27	02:45:00	2516.22	2516.81	2515.50	2515.54	692	0	5
2024.08.27	03:00:00	2515.54	2516.22	2514.88	2514.94	2130	0	5
2024.08.27	03:15:00	2514.94	2516.79	2514.76	2516.20	1369	0	5
2024.08.27	03:30:00	2516.20	2516.51	2514.07	2514.09	1551	0	5
2024.08.27	03:45:00	2514.09	2514.42	2512.95	2513.20	1819	0	5
2024.08.27	04:00:00	2513.23	2514.13	2509.68	2510.89	5473	0	5
2024.08.27	04:15:00	2510.89	2513.53	2510.13	2512.55	3889	0	5
2024.08.27	04:30:00	2512.55	2512.96	2511.31	2511.85	4104	0	5
2024.08.27	04:45:00	2511.85	2511.89	2508.32	2509.74	3887	0	5
2024.08.27	05:00:00	2509.74	2510.43	2505.88	2506.78	5093	0	5
2024.08.27	05:15:00	2506.78	2507.82	2506.48	2507.02	2312	0	5
2024.08.27	05:30:00	2507.02	2508.36	2506.27	2507.12	3410	0	5
2024.08.27	05:45:00	2507.12	2509.72	2506.98	2508.81	2905	0	5
2024.08.27	06:00:00	2508.78	2509.23	2507.08	2508.50	2404	0	5
2024.08.27	06:15:00	2508.50	2508.62	2507.08	2507.69	2316	0	5
2024.08.27	06:30:00	2507.70	2508.30	2506.84	2507.50	1644	0	5
2024.08.27	06:45:00	2507.50	2509.16	2505.89	2509.08	2046	0	5
2024.08.27	07:00:00	2509.08	2509.58	2507.48	2508.28	2049	0	5
2024.08.27	07:15:00	2508.28	2508.89	2506.73	2506.99	1253	0	5
2024.08.27	07:30:00	2507.00	2508.20	2506.53	2506.71	1369	0	5
2024.08.27	07:45:00	2506.71	2507.69	2506.30	2507.36	1605	0	5
2024.08.27	08:00:00	2507.36	2509.42	2506.64	2509.03	2144	0	5
2024.08.27	08:15:00	2509.04	2510.75	2508.43	2510.64	2856	0	5
2024.08.27	08:30:00	2510.64	2512.04	2510.22	2511.84	4172	0	5
2024.08.27	08:45:00	2511.84	2513.81	2511.33	2513.64	4891	0	5
2024.08.27	09:00:00	2513.64	2516.80	2513.14	2515.72	4167	0	5
2024.08.27	09:15:00	2515.72	2517.50	2514.03	2517.06	4854	0	5
2024.08.27	09:30:00	2517.06	2517.29	2512.76	2513.52	6079	0	5
2024.08.27	09:45:00	2513.52	2515.51	2513.29	2514.95	4696	0	5
2024.08.27	10:00:00	2514.95	2517.58	2514.56	2514.76	5819	0	5
2024.08.27	10:15:00	2514.76	2515.69	2510.66	2511.35	5054	0	5
2024.08.27	10:30:00	2511.35	2512.40	2507.89	2508.85	6947	0	5
2024.08.27	10:45:00	2508.85	2509.52	2504.60	2504.95	4452	0	5
2024.08.27	11:00:00	2504.95	2510.06	2503.55	2509.46	5757	0	5
2024.08.27	11:15:00	2509.47	2512.53	2509.30	2511.32	4589	0	5
2024.08.27	11:30:00	2511.31	2512.33	2510.17	2510.95	3121	0	5
2024.08.27	11:45:00	2510.95	2512.16	2509.34	2511.07	3489	0	5
2024.08.27	12:00:00	2511.07	2513.64	2510.38	2512.98	3947	0	5
2024.08.27	12:15:00	2512.98	2513.81	2510.96	2511.79	4579	0	5
2024.08.27	12:30:00	2511.82	2512.27	2509.41	2509.79	3763	0	5
2024.08.27	12:45:00	2509.76	2510.54	2508.14	2508.95	3229	0	5
2024.08.27	13:00:00	2508.95	2510.01	2506.93	2508.87	5306	0	5
2024.08.27	13:15:00	2508.88	2510.39	2507.77	2508.26	3900	0	5
2024.08.27	13:30:00	2508.26	2509.39	2507.04	2509.00	3380	0	5
2024.08.27	13:45:00	2509.00	2510.44	2508.53	2509.02	3132	0	5
2024.08.27	14:00:00	2509.02	2510.89	2508.68	2510.02	3557	0	5
2024.08.27	14:15:00	2510.02	2512.39	2509.25	2511.67	3835	0	5
2024.08.27	14:30:00	2511.67	2512.29	2510.27	2511.36	3283	0	5
2024.08.27	14:45:00	2511.36	2512.52	2510.88	2511.44	3254	0	5
2024.08.27	15:00:00	2511.44	2514.38	2511.44	2513.09	4881	0	5
2024.08.27	15:15:00	2513.09	2513.17	2510.04	2510.75	5684	0	5
2024.08.27	15:30:00	2510.75	2510.76	2507.79	2508.65	5912	0	5
2024.08.27	15:45:00	2508.65	2512.04	2508.00	2509.90	5548	0	5
2024.08.27	16:00:00	2509.90	2511.73	2507.10	2507.14	6963	0	5
2024.08.27	16:15:00	2507.14	2509.10	2503.59	2506.69	9282	0	5
2024.08.27	16:30:00	2506.69	2513.18	2505.81	2510.49	12140	0	5
2024.08.27	16:45:00	2510.46	2515.11	2510.38	2512.32	8410	0	5
2024.08.27	17:00:00	2512.21	2517.70	2507.78	2515.40	14034	0	5
2024.08.27	17:15:00	2515.42	2518.15	2515.31	2516.24	9505	0	5
2024.08.27	17:30:00	2516.24	2517.53	2514.28	2516.33	8978	0	5
2024.08.27	17:45:00	2516.33	2517.82	2514.35	2514.78	8032	0	5
2024.08.27	18:00:00	2514.78	2516.78	2513.53	2516.08	6743	0	5
2024.08.27	18:15:00	2516.08	2520.45	2513.98	2516.30	8593	0	5
2024.08.27	18:30:00	2516.30	2516.62	2511.68	2512.64	6295	0	5
2024.08.27	18:45:00	2512.63	2513.30	2511.54	2512.19	4298	0	5
2024.08.27	19:00:00	2512.19	2512.69	2509.92	2512.22	4573	0	5
2024.08.27	19:15:00	2512.22	2513.14	2511.36	2512.99	3393	0	5
2024.08.27	19:30:00	2512.99	2513.99	2512.31	2513.00	3627	0	5
2024.08.27	19:45:00	2513.00	2514.49	2512.66	2514.47	3251	0	5
2024.08.27	20:00:00	2514.48	2516.64	2514.14	2516.32	4346	0	5
2024.08.27	20:15:00	2516.33	2518.42	2515.68	2517.68	4674	0	5
2024.08.27	20:30:00	2517.68	2521.77	2517.68	2519.73	5009	0	5
2024.08.27	20:45:00	2519.73	2520.64	2518.78	2520.07	2751	0	5
2024.08.27	21:00:00	2520.07	2521.54	2519.91	2520.99	2549	0	5
2024.08.27	21:15:00	2520.99	2524.63	2520.72	2524.04	2973	0	5
2024.08.27	21:30:00	2524.05	2524.96	2522.69	2524.34	3544	0	5
2024.08.27	21:45:00	2524.34	2526.03	2524.15	2524.48	2793	0	5
2024.08.27	22:00:00	2524.48	2525.25	2523.48	2524.45	2273	0	5
2024.08.27	22:15:00	2524.46	2524.51	2523.07	2523.81	2232	0	5
2024.08.27	22:30:00	2523.79	2524.71	2523.49	2524.66	1489	0	5
2024.08.27	22:45:00	2524.66	2525.73	2524.56	2525.12	1750	0	5
2024.08.27	23:00:00	2525.12	2525.22	2523.82	2525.11	1071	0	5
2024.08.27	23:15:00	2525.11	2526.00	2524.66	2525.10	913	0	5
2024.08.27	23:30:00	2525.10	2525.60	2524.08	2524.88	899	0	5
2024.08.27	23:45:00	2524.89	2525.04	2523.97	2524.62	856	0	5
2024.08.28	01:00:00	2524.44	2525.54	2524.41	2525.43	669	0	7
2024.08.28	01:15:00	2525.39	2525.61	2524.92	2525.50	375	0	5
2024.08.28	01:30:00	2525.50	2526.07	2525.46	2525.82	753	0	5
2024.08.28	01:45:00	2525.82	2526.07	2525.14	2525.65	555	0	5
2024.08.28	02:00:00	2525.70	2529.04	2525.41	2527.19	2258	0	5
2024.08.28	02:15:00	2527.19	2528.04	2526.76	2526.78	1066	0	5
2024.08.28	02:30:00	2526.78	2527.24	2524.20	2525.19	1103	0	5
2024.08.28	02:45:00	2525.19	2526.86	2525.19	2525.32	992	0	5
2024.08.28	03:00:00	2525.32	2525.64	2524.15	2524.69	2103	0	5
2024.08.28	03:15:00	2524.69	2525.22	2524.09	2524.64	1061	0	5
2024.08.28	03:30:00	2524.64	2525.89	2524.57	2524.94	1141	0	5
2024.08.28	03:45:00	2524.94	2525.18	2523.92	2524.42	1168	0	5
2024.08.28	04:00:00	2524.42	2524.42	2519.95	2521.31	3934	0	5
2024.08.28	04:15:00	2521.31	2522.16	2520.30	2520.43	2300	0	5
2024.08.28	04:30:00	2520.43	2521.48	2519.32	2519.66	4613	0	5
2024.08.28	04:45:00	2519.66	2520.17	2516.86	2517.17	3580	0	5
2024.08.28	05:00:00	2517.15	2518.57	2516.50	2516.55	3191	0	5
2024.08.28	05:15:00	2516.55	2517.20	2515.67	2515.97	1864	0	5
2024.08.28	05:30:00	2515.97	2517.99	2513.43	2517.69	3581	0	5
2024.08.28	05:45:00	2517.69	2518.10	2516.31	2516.37	3416	0	5
2024.08.28	06:00:00	2516.37	2516.51	2513.49	2513.67	2971	0	5
2024.08.28	06:15:00	2513.67	2515.91	2513.32	2515.18	2216	0	5
2024.08.28	06:30:00	2515.18	2516.79	2514.40	2516.62	1521	0	5
2024.08.28	06:45:00	2516.62	2517.11	2515.51	2515.94	1273	0	5
2024.08.28	07:00:00	2515.94	2516.22	2513.90	2514.37	1386	0	5
2024.08.28	07:15:00	2514.37	2514.84	2512.90	2513.91	1372	0	5
2024.08.28	07:30:00	2513.91	2514.21	2511.08	2511.23	2700	0	5
2024.08.28	07:45:00	2511.23	2511.72	2510.28	2511.58	2804	0	5
2024.08.28	08:00:00	2511.58	2511.75	2508.47	2509.52	3186	0	5
2024.08.28	08:15:00	2509.51	2509.69	2508.22	2508.52	2642	0	5
2024.08.28	08:30:00	2508.52	2510.02	2506.24	2507.82	7633	0	5
2024.08.28	08:45:00	2507.81	2507.91	2505.50	2505.86	5042	0	5
2024.08.28	09:00:00	2505.86	2507.60	2503.30	2506.35	7054	0	5
2024.08.28	09:15:00	2506.35	2508.99	2506.35	2508.92	5350	0	5
2024.08.28	09:30:00	2508.92	2509.04	2505.51	2505.95	5257	0	5
2024.08.28	09:45:00	2505.96	2508.95	2504.90	2508.57	5388	0	5
2024.08.28	10:00:00	2508.57	2511.07	2507.94	2509.16	5788	0	5
2024.08.28	10:15:00	2509.16	2510.07	2507.58	2509.09	5340	0	5
2024.08.28	10:30:00	2509.09	2511.39	2508.99	2509.84	5940	0	5
2024.08.28	10:45:00	2509.84	2511.06	2509.10	2510.04	3875	0	5
2024.08.28	11:00:00	2510.04	2510.04	2506.05	2507.73	4900	0	5
2024.08.28	11:15:00	2507.72	2508.51	2506.67	2507.07	2986	0	5
2024.08.28	11:30:00	2507.06	2508.14	2506.22	2506.33	3985	0	5
2024.08.28	11:45:00	2506.33	2508.39	2506.31	2508.24	2763	0	5
2024.08.28	12:00:00	2508.23	2509.85	2507.87	2509.02	3212	0	5
2024.08.28	12:15:00	2509.03	2510.27	2508.07	2510.11	2481	0	5
2024.08.28	12:30:00	2510.11	2511.41	2509.46	2510.44	3213	0	5
2024.08.28	12:45:00	2510.44	2511.31	2509.84	2510.19	2966	0	5
2024.08.28	13:00:00	2510.19	2510.55	2506.90	2507.18	2918	0	5
2024.08.28	13:15:00	2507.18	2508.44	2506.39	2506.95	2778	0	5
2024.08.28	13:30:00	2506.96	2507.22	2504.53	2505.08	4005	0	5
2024.08.28	13:45:00	2505.08	2506.23	2502.64	2505.40	3836	0	5
2024.08.28	14:00:00	2505.41	2505.41	2501.82	2504.29	4874	0	5
2024.08.28	14:15:00	2504.29	2505.51	2503.33	2504.03	3081	0	5
2024.08.28	14:30:00	2504.03	2504.68	2502.04	2502.37	3238	0	5
2024.08.28	14:45:00	2502.37	2504.15	2500.76	2501.45	5427	0	5
2024.08.28	15:00:00	2501.45	2501.69	2498.02	2499.17	6101	0	5
2024.08.28	15:15:00	2499.17	2500.24	2496.15	2496.19	7634	0	5
2024.08.28	15:30:00	2496.19	2497.22	2493.64	2496.97	8345	0	5
2024.08.28	15:45:00	2496.97	2500.83	2496.97	2500.67	6469	0	5
2024.08.28	16:00:00	2500.66	2506.72	2500.09	2506.17	7649	0	5
2024.08.28	16:15:00	2506.17	2510.71	2503.25	2510.18	7982	0	5
2024.08.28	16:30:00	2510.18	2510.58	2499.44	2503.97	11328	0	5
2024.08.28	16:45:00	2503.97	2507.08	2502.05	2506.58	9523	0	5
2024.08.28	17:00:00	2506.58	2508.01	2504.04	2506.85	7829	0	5
2024.08.28	17:15:00	2506.86	2509.12	2504.95	2506.24	7273	0	5
2024.08.28	17:30:00	2506.24	2509.06	2504.92	2505.21	6344	0	5
2024.08.28	17:45:00	2505.22	2508.11	2504.79	2507.65	6857	0	5
2024.08.28	18:00:00	2507.65	2508.25	2505.05	2506.64	7452	0	5
2024.08.28	18:15:00	2506.64	2508.41	2505.46	2507.61	6127	0	5
2024.08.28	18:30:00	2507.61	2509.29	2506.79	2508.40	4552	0	5
2024.08.28	18:45:00	2508.41	2510.27	2505.91	2506.18	3678	0	5
2024.08.28	19:00:00	2506.19	2506.51	2504.29	2504.39	3634	0	5
2024.08.28	19:15:00	2504.38	2504.38	2496.44	2499.04	6545	0	5
2024.08.28	19:30:00	2499.04	2503.94	2498.50	2503.18	4353	0	5
2024.08.28	19:45:00	2503.16	2503.20	2501.17	2501.96	3521	0	5
2024.08.28	20:00:00	2501.96	2503.37	2500.63	2501.23	3874	0	5
2024.08.28	20:15:00	2501.24	2503.65	2500.64	2503.56	3639	0	5
2024.08.28	20:30:00	2503.58	2506.42	2503.32	2506.10	3387	0	5
2024.08.28	20:45:00	2506.10	2506.18	2504.65	2505.45	3061	0	5
2024.08.28	21:00:00	2505.45	2505.97	2504.13	2504.64	2573	0	5
2024.08.28	21:15:00	2504.65	2504.90	2503.68	2504.29	2155	0	5
2024.08.28	21:30:00	2504.29	2507.31	2503.70	2506.65	2362	0	5
2024.08.28	21:45:00	2506.65	2508.26	2506.46	2508.05	2133	0	5
2024.08.28	22:00:00	2508.05	2509.07	2507.11	2507.46	2789	0	5
2024.08.28	22:15:00	2507.46	2509.64	2507.43	2508.89	1980	0	5
2024.08.28	22:30:00	2508.89	2509.25	2506.82	2507.90	2173	0	5
2024.08.28	22:45:00	2507.93	2508.86	2507.21	2507.64	2714	0	5
2024.08.28	23:00:00	2507.64	2508.55	2507.36	2507.97	1390	0	5
2024.08.28	23:15:00	2507.98	2508.61	2506.68	2507.18	2412	0	5
2024.08.28	23:30:00	2507.18	2507.26	2502.81	2504.41	1117	0	5
2024.08.28	23:45:00	2504.38	2505.35	2504.09	2504.67	1041	0	5
2024.08.29	01:00:00	2504.48	2506.76	2504.25	2505.50	979	0	7
2024.08.29	01:15:00	2505.40	2507.65	2504.90	2507.64	1017	0	5
2024.08.29	01:30:00	2507.64	2508.76	2506.88	2506.97	1680	0	5
2024.08.29	01:45:00	2506.97	2507.38	2505.82	2507.31	1323	0	5
2024.08.29	02:00:00	2507.27	2507.92	2506.41	2507.44	1308	0	5
2024.08.29	02:15:00	2507.44	2507.54	2507.09	2507.34	466	0	5
2024.08.29	02:30:00	2507.36	2507.72	2506.48	2507.59	1195	0	5
