<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.02	03:00:00	2249.05	2253.67	2247.90	2250.44	5035	0	5
2024.04.02	04:00:00	2250.44	2250.44	2246.77	2249.07	6729	0	5
2024.04.02	05:00:00	2249.03	2255.12	2247.85	2254.33	5008	0	5
2024.04.02	06:00:00	2254.33	2255.36	2251.30	2251.59	4638	0	3
2024.04.02	07:00:00	2251.59	2259.89	2250.53	2256.72	3545	0	5
2024.04.02	08:00:00	2256.72	2257.13	2252.30	2253.63	4686	0	5
2024.04.02	09:00:00	2253.63	2256.16	2252.42	2255.73	5437	0	5
2024.04.02	10:00:00	2255.73	2257.67	2253.24	2256.46	5819	0	5
2024.04.02	11:00:00	2256.44	2262.85	2256.20	2261.15	7055	0	5
2024.04.02	12:00:00	2261.15	2266.85	2259.68	2260.79	6532	0	4
2024.04.02	13:00:00	2260.76	2264.75	2255.18	2262.18	6234	0	5
2024.04.02	14:00:00	2262.18	2262.19	2256.01	2260.64	5883	0	5
2024.04.02	15:00:00	2260.66	2261.53	2253.40	2257.62	9572	0	3
2024.04.02	16:00:00	2257.61	2266.83	2254.61	2265.28	12876	0	5
2024.04.02	17:00:00	2265.33	2277.03	2257.33	2260.79	16919	0	3
2024.04.02	18:00:00	2260.77	2261.15	2250.84	2258.63	13205	0	5
2024.04.02	19:00:00	2258.71	2261.46	2254.17	2260.36	8315	0	3
2024.04.02	20:00:00	2260.36	2266.71	2259.55	2265.97	7624	0	5
2024.04.02	21:00:00	2265.97	2272.83	2265.49	2271.45	8154	0	5
2024.04.02	22:00:00	2271.48	2279.31	2271.06	2277.48	6926	0	5
2024.04.02	23:00:00	2277.53	2281.06	2275.80	2280.53	3567	0	5
2024.04.03	01:00:00	2280.46	2288.36	2279.68	2281.86	5389	0	5
2024.04.03	02:00:00	2281.86	2283.80	2277.91	2279.97	2632	0	5
2024.04.03	03:00:00	2279.97	2285.89	2279.32	2283.23	5297	0	5
2024.04.03	04:00:00	2283.30	2283.49	2276.78	2282.59	7625	0	5
2024.04.03	05:00:00	2282.59	2284.63	2281.63	2283.43	4016	0	5
2024.04.03	06:00:00	2283.43	2288.01	2283.21	2285.10	4592	0	5
2024.04.03	07:00:00	2285.10	2287.13	2283.74	2283.74	2570	0	5
2024.04.03	08:00:00	2283.77	2286.06	2281.01	2286.03	4697	0	5
2024.04.03	09:00:00	2286.03	2286.07	2281.07	2282.04	5474	0	5
2024.04.03	10:00:00	2282.04	2282.10	2270.48	2271.22	7549	0	5
2024.04.03	11:00:00	2271.22	2276.05	2267.73	2273.27	7511	0	5
2024.04.03	12:00:00	2273.27	2274.79	2269.72	2272.11	5798	0	4
2024.04.03	13:00:00	2272.03	2273.45	2270.01	2272.76	5279	0	5
2024.04.03	14:00:00	2272.76	2274.54	2268.85	2273.81	5391	0	5
2024.04.03	15:00:00	2273.81	2275.19	2265.47	2274.98	11317	0	5
2024.04.03	16:00:00	2274.92	2278.87	2271.74	2275.12	12032	0	0
2024.04.03	17:00:00	2275.89	2285.31	2274.19	2282.75	14142	0	0
2024.04.03	18:00:00	2282.75	2288.35	2280.67	2286.32	11238	0	4
2024.04.03	19:00:00	2286.33	2295.23	2280.82	2294.03	11822	0	5
2024.04.03	20:00:00	2293.88	2295.61	2288.95	2295.08	7961	0	5
2024.04.03	21:00:00	2295.08	2297.77	2293.93	2296.47	4539	0	5
2024.04.03	22:00:00	2296.44	2298.90	2294.67	2297.52	4942	0	4
2024.04.03	23:00:00	2297.68	2301.14	2297.36	2299.64	2719	0	0
2024.04.04	01:00:00	2299.88	2302.71	2298.86	2301.81	4061	0	1
2024.04.04	02:00:00	2301.81	2301.81	2296.37	2297.56	3474	0	2
2024.04.04	03:00:00	2297.57	2302.60	2297.35	2302.26	5016	0	3
2024.04.04	04:00:00	2302.26	2304.87	2297.58	2301.13	5195	0	3
2024.04.04	05:00:00	2301.13	2302.15	2297.86	2299.63	3259	0	5
2024.04.04	06:00:00	2299.63	2300.61	2297.69	2299.21	2595	0	5
2024.04.04	07:00:00	2299.21	2300.25	2298.34	2298.90	2083	0	5
2024.04.04	08:00:00	2298.90	2300.75	2295.05	2295.35	3428	0	5
2024.04.04	09:00:00	2295.35	2297.41	2294.85	2295.89	3551	0	4
2024.04.04	10:00:00	2295.89	2298.19	2291.93	2293.07	6659	0	5
2024.04.04	11:00:00	2293.06	2294.59	2291.11	2291.66	5421	0	5
2024.04.04	12:00:00	2291.65	2294.18	2290.86	2293.31	4967	0	5
2024.04.04	13:00:00	2293.31	2295.11	2292.58	2294.57	4162	0	5
2024.04.04	14:00:00	2294.57	2295.23	2288.82	2289.33	5116	0	5
2024.04.04	15:00:00	2289.33	2290.00	2282.80	2288.22	11494	0	3
2024.04.04	16:00:00	2288.22	2291.17	2284.93	2287.63	10940	0	4
2024.04.04	17:00:00	2287.62	2299.44	2287.20	2295.20	12446	0	1
2024.04.04	18:00:00	2295.23	2295.62	2290.36	2292.13	8761	0	5
2024.04.04	19:00:00	2292.13	2293.24	2286.47	2286.86	6747	0	5
2024.04.04	20:00:00	2286.86	2294.14	2286.43	2294.06	6186	0	5
2024.04.04	21:00:00	2294.05	2305.66	2293.03	2304.14	11090	0	3
2024.04.04	22:00:00	2304.14	2304.73	2280.06	2285.06	12751	0	5
2024.04.04	23:00:00	2284.92	2291.70	2284.89	2290.95	3871	0	5
2024.04.05	01:00:00	2290.82	2293.42	2288.37	2289.71	2419	0	2
2024.04.05	02:00:00	2289.74	2291.25	2288.73	2288.79	1753	0	5
2024.04.05	03:00:00	2288.79	2290.35	2282.89	2283.15	5743	0	5
2024.04.05	04:00:00	2283.15	2284.16	2267.79	2271.87	9490	0	2
2024.04.05	05:00:00	2271.87	2274.81	2270.94	2273.86	4214	0	5
2024.04.05	06:00:00	2273.86	2279.44	2273.63	2276.78	4152	0	0
2024.04.05	07:00:00	2276.75	2279.88	2276.63	2278.10	2701	0	5
2024.04.05	08:00:00	2278.10	2282.41	2277.44	2279.84	3793	0	5
2024.04.05	09:00:00	2279.84	2283.21	2276.63	2279.18	4841	0	5
2024.04.05	10:00:00	2279.18	2290.67	2279.11	2289.19	7843	0	5
2024.04.05	11:00:00	2289.19	2291.82	2284.93	2288.10	6705	0	5
2024.04.05	12:00:00	2288.10	2293.60	2286.73	2291.07	5267	0	5
2024.04.05	13:00:00	2291.07	2296.17	2290.78	2294.00	5128	0	5
2024.04.05	14:00:00	2294.00	2294.71	2289.86	2291.22	4810	0	5
2024.04.05	15:00:00	2291.22	2296.39	2280.40	2290.89	13349	0	0
2024.04.05	16:00:00	2290.94	2303.64	2287.05	2299.84	15288	0	0
2024.04.05	17:00:00	2299.84	2324.78	2295.95	2317.55	15847	0	5
2024.04.05	18:00:00	2317.57	2328.51	2315.30	2326.26	13370	0	5
2024.04.05	19:00:00	2326.28	2329.54	2322.26	2327.21	8590	0	5
2024.04.05	20:00:00	2327.34	2330.52	2324.57	2326.25	7363	0	5
2024.04.05	21:00:00	2326.25	2328.42	2323.67	2325.30	5439	0	5
2024.04.05	22:00:00	2325.31	2325.34	2320.75	2323.22	5176	0	5
2024.04.05	23:00:00	2323.29	2330.01	2322.88	2329.28	2733	0	5
2024.04.08	01:00:00	2324.16	2328.50	2304.13	2307.67	8417	0	5
2024.04.08	02:00:00	2307.63	2314.37	2306.20	2311.32	5833	0	0
2024.04.08	03:00:00	2311.32	2312.10	2306.12	2306.24	6845	0	5
2024.04.08	04:00:00	2306.24	2325.19	2302.98	2324.33	13335	0	3
2024.04.08	05:00:00	2324.33	2354.03	2321.71	2348.19	14758	0	2
2024.04.08	06:00:00	2348.18	2349.95	2341.03	2345.61	10087	0	5
2024.04.08	07:00:00	2345.61	2345.69	2340.07	2342.22	5322	0	5
2024.04.08	08:00:00	2342.22	2343.73	2331.95	2334.70	9042	0	5
2024.04.08	09:00:00	2334.81	2341.42	2331.84	2336.28	8119	0	5
2024.04.08	10:00:00	2336.28	2338.95	2333.83	2337.82	6538	0	5
2024.04.08	11:00:00	2337.76	2341.48	2333.38	2336.31	7515	0	5
2024.04.08	12:00:00	2336.32	2337.89	2334.24	2337.58	5127	0	3
2024.04.08	13:00:00	2337.59	2343.62	2335.19	2340.14	6096	0	5
2024.04.08	14:00:00	2340.14	2342.51	2336.55	2337.39	6325	0	5
2024.04.08	15:00:00	2337.40	2338.08	2322.77	2329.12	12519	0	0
2024.04.08	16:00:00	2329.12	2335.77	2325.64	2327.51	14630	0	5
2024.04.08	17:00:00	2327.42	2329.35	2318.73	2328.91	13398	0	5
2024.04.08	18:00:00	2328.91	2331.68	2325.74	2327.93	9203	0	0
2024.04.08	19:00:00	2327.93	2330.28	2326.09	2328.58	6556	0	0
2024.04.08	20:00:00	2328.58	2339.29	2327.67	2338.02	7511	0	0
2024.04.08	21:00:00	2338.02	2342.09	2337.07	2338.98	5736	0	5
2024.04.08	22:00:00	2338.98	2340.68	2337.18	2338.46	4033	0	5
2024.04.08	23:00:00	2338.47	2339.42	2337.95	2338.82	1768	0	5
2024.04.09	01:00:00	2338.95	2339.06	2336.97	2338.76	1410	0	5
2024.04.09	02:00:00	2338.76	2340.51	2337.73	2338.86	1687	0	5
2024.04.09	03:00:00	2338.86	2341.72	2338.64	2340.92	3047	0	5
2024.04.09	04:00:00	2340.90	2348.49	2337.85	2340.05	10183	0	5
2024.04.09	05:00:00	2340.06	2345.85	2338.55	2345.27	6080	0	5
2024.04.09	06:00:00	2345.27	2346.59	2343.20	2344.03	4160	0	5
2024.04.09	07:00:00	2344.03	2346.23	2343.15	2344.28	2714	0	0
2024.04.09	08:00:00	2344.28	2348.03	2344.01	2345.12	4112	0	5
2024.04.09	09:00:00	2345.12	2346.89	2343.14	2344.58	6509	0	5
2024.04.09	10:00:00	2344.58	2356.95	2344.43	2353.99	9058	0	2
2024.04.09	11:00:00	2353.99	2359.33	2351.51	2357.62	8487	0	5
2024.04.09	12:00:00	2357.62	2365.34	2357.26	2363.26	9038	0	5
2024.04.09	13:00:00	2363.28	2364.27	2355.93	2356.48	8119	0	0
2024.04.09	14:00:00	2356.46	2356.75	2349.62	2354.53	7537	0	5
2024.04.09	15:00:00	2354.53	2357.39	2345.84	2349.44	11581	0	5
2024.04.09	16:00:00	2349.45	2361.07	2348.18	2355.47	15075	0	0
2024.04.09	17:00:00	2355.49	2364.31	2345.27	2352.88	15661	0	5
2024.04.09	18:00:00	2352.90	2353.70	2338.32	2340.40	15033	0	5
2024.04.09	19:00:00	2340.37	2347.15	2340.11	2345.08	10555	0	5
2024.04.09	20:00:00	2345.06	2349.77	2342.00	2347.38	9368	0	4
2024.04.09	21:00:00	2347.40	2350.05	2345.63	2349.69	6401	0	5
2024.04.09	22:00:00	2349.69	2351.58	2345.31	2351.23	5609	0	5
2024.04.09	23:00:00	2351.23	2354.62	2350.73	2352.22	2456	0	5
2024.04.10	01:00:00	2353.08	2354.23	2350.53	2352.39	2213	0	0
2024.04.10	02:00:00	2352.39	2355.31	2351.61	2354.98	2032	0	5
2024.04.10	03:00:00	2354.89	2355.59	2351.00	2351.67	3056	0	5
2024.04.10	04:00:00	2351.68	2352.02	2344.76	2349.44	7631	0	3
2024.04.10	05:00:00	2349.50	2354.33	2348.98	2352.13	5321	0	0
2024.04.10	06:00:00	2352.24	2353.59	2350.75	2351.36	3086	0	5
2024.04.10	07:00:00	2351.36	2356.90	2350.94	2356.30	2737	0	5
2024.04.10	08:00:00	2356.30	2360.14	2355.82	2357.47	5847	0	5
2024.04.10	09:00:00	2357.50	2359.95	2353.97	2356.19	6798	0	1
2024.04.10	10:00:00	2356.19	2357.79	2352.60	2353.13	6658	0	5
2024.04.10	11:00:00	2353.13	2355.96	2352.44	2354.58	5951	0	5
2024.04.10	12:00:00	2354.58	2354.85	2345.02	2347.70	7012	0	5
2024.04.10	13:00:00	2347.70	2350.21	2345.27	2347.51	6199	0	5
2024.04.10	14:00:00	2347.51	2349.48	2344.83	2347.08	5988	0	5
2024.04.10	15:00:00	2347.11	2350.79	2327.91	2338.46	15143	0	5
2024.04.10	16:00:00	2338.50	2339.67	2319.38	2334.01	19456	0	5
2024.04.10	17:00:00	2334.02	2352.38	2332.32	2346.30	17537	0	0
2024.04.10	18:00:00	2346.31	2347.73	2330.17	2337.13	14346	0	5
2024.04.10	19:00:00	2336.98	2340.85	2335.90	2337.27	9611	0	5
2024.04.10	20:00:00	2337.28	2345.17	2325.85	2337.80	13545	0	5
2024.04.10	21:00:00	2337.81	2341.03	2326.26	2327.49	10478	0	5
2024.04.10	22:00:00	2327.54	2331.02	2327.25	2329.78	7737	0	0
2024.04.10	23:00:00	2329.66	2333.66	2329.64	2333.55	3146	0	3
2024.04.11	01:00:00	2333.88	2336.91	2333.16	2336.07	2143	0	5
2024.04.11	02:00:00	2336.08	2337.30	2334.26	2335.61	2072	0	5
2024.04.11	03:00:00	2335.61	2336.05	2333.40	2335.26	4147	0	5
2024.04.11	04:00:00	2335.26	2342.29	2334.10	2340.70	8236	0	5
2024.04.11	05:00:00	2340.68	2345.88	2339.55	2343.95	5189	0	5
2024.04.11	06:00:00	2343.95	2346.93	2343.02	2343.99	4511	0	5
2024.04.11	07:00:00	2344.00	2346.17	2341.58	2343.01	3578	0	5
2024.04.11	08:00:00	2343.08	2344.67	2338.97	2341.97	5350	0	0
2024.04.11	09:00:00	2341.96	2342.23	2333.93	2336.05	8515	0	5
2024.04.11	10:00:00	2336.09	2340.73	2335.27	2336.47	8952	0	2
2024.04.11	11:00:00	2336.49	2337.98	2325.77	2328.05	9572	0	1
2024.04.11	12:00:00	2328.07	2335.25	2328.00	2330.84	7683	0	0
2024.04.11	13:00:00	2330.84	2339.26	2330.77	2338.58	7023	0	5
2024.04.11	14:00:00	2338.58	2339.69	2335.63	2337.31	7391	0	4
2024.04.11	15:00:00	2337.32	2344.37	2331.79	2341.47	14862	0	0
2024.04.11	16:00:00	2341.38	2347.47	2336.97	2343.35	15647	0	2
2024.04.11	17:00:00	2343.36	2346.90	2332.39	2338.96	16114	0	0
2024.04.11	18:00:00	2338.99	2345.54	2337.66	2344.73	11559	0	2
2024.04.11	19:00:00	2344.80	2350.82	2342.77	2349.88	10527	0	0
2024.04.11	20:00:00	2349.88	2357.30	2348.10	2356.32	11624	0	0
2024.04.11	21:00:00	2356.34	2365.09	2355.78	2361.54	9800	0	0
2024.04.11	22:00:00	2361.52	2374.68	2361.50	2372.87	8193	0	0
2024.04.11	23:00:00	2372.99	2377.71	2371.24	2372.41	5563	0	5
2024.04.12	01:00:00	2371.98	2379.59	2370.66	2374.02	3562	0	0
2024.04.12	02:00:00	2374.02	2377.13	2373.93	2376.88	2954	0	5
2024.04.12	03:00:00	2376.88	2379.21	2374.64	2378.76	4678	0	5
2024.04.12	04:00:00	2378.76	2391.47	2378.76	2390.77	13200	0	0
2024.04.12	05:00:00	2390.85	2395.49	2387.98	2390.58	9497	0	4
2024.04.12	06:00:00	2390.58	2391.24	2383.04	2384.29	5774	0	0
2024.04.12	07:00:00	2384.29	2387.15	2382.84	2384.27	3835	0	5
2024.04.12	08:00:00	2384.27	2390.15	2383.45	2387.51	5683	0	0
2024.04.12	09:00:00	2387.51	2395.26	2384.73	2395.18	8230	0	5
2024.04.12	10:00:00	2395.18	2400.33	2392.89	2399.99	10335	0	3
2024.04.12	11:00:00	2399.94	2400.67	2394.17	2396.74	8344	0	4
2024.04.12	12:00:00	2396.77	2400.29	2393.39	2398.19	6824	0	4
2024.04.12	13:00:00	2398.19	2400.46	2395.99	2398.16	6558	0	5
2024.04.12	14:00:00	2398.17	2398.26	2390.47	2395.45	8550	0	0
2024.04.12	15:00:00	2395.45	2397.67	2391.66	2395.89	12873	0	5
2024.04.12	16:00:00	2395.89	2406.63	2393.53	2404.22	17198	0	0
2024.04.12	17:00:00	2404.60	2429.04	2400.44	2426.75	18314	0	0
2024.04.12	18:00:00	2426.63	2431.52	2382.32	2395.62	21901	0	0
2024.04.12	19:00:00	2395.61	2395.61	2360.91	2369.26	19372	0	0
2024.04.12	20:00:00	2369.27	2373.03	2346.46	2355.27	17790	0	0
2024.04.12	21:00:00	2355.19	2356.70	2335.45	2338.85	12501	0	5
2024.04.12	22:00:00	2338.84	2345.45	2333.84	2343.29	8782	0	5
2024.04.12	23:00:00	2343.36	2345.20	2341.82	2344.22	3737	0	5
2024.04.15	01:00:00	2352.52	2372.76	2347.20	2357.04	11809	0	0
2024.04.15	02:00:00	2357.05	2365.46	2355.20	2364.76	5906	0	0
2024.04.15	03:00:00	2364.76	2365.98	2350.64	2353.32	8413	0	0
2024.04.15	04:00:00	2353.31	2359.75	2348.42	2355.67	14137	0	0
2024.04.15	05:00:00	2355.67	2364.74	2353.64	2359.67	8932	0	0
2024.04.15	06:00:00	2359.67	2360.43	2354.80	2358.59	6078	0	0
2024.04.15	07:00:00	2358.59	2358.71	2355.65	2356.73	3257	0	5
2024.04.15	08:00:00	2356.73	2362.53	2352.10	2361.21	7794	0	0
2024.04.15	09:00:00	2361.22	2361.58	2353.19	2354.91	11020	0	0
2024.04.15	10:00:00	2354.91	2356.42	2350.04	2353.18	9680	0	1
2024.04.15	11:00:00	2353.15	2356.14	2344.86	2351.70	11095	0	0
2024.04.15	12:00:00	2351.71	2353.58	2346.41	2349.73	7023	0	1
2024.04.15	13:00:00	2349.74	2357.07	2349.31	2356.84	6087	0	4
2024.04.15	14:00:00	2356.84	2361.30	2355.57	2358.07	7611	0	5
2024.04.15	15:00:00	2358.07	2359.31	2351.08	2357.36	11963	0	0
2024.04.15	16:00:00	2357.36	2361.12	2343.22	2348.74	15554	0	5
2024.04.15	17:00:00	2348.75	2352.50	2324.39	2349.53	18410	0	0
2024.04.15	18:00:00	2349.49	2352.58	2342.67	2351.64	14108	0	5
2024.04.15	19:00:00	2351.71	2360.09	2346.21	2357.22	11957	0	5
2024.04.15	20:00:00	2357.22	2370.67	2354.12	2365.51	13848	0	5
2024.04.15	21:00:00	2365.54	2378.18	2363.75	2376.01	9778	0	5
2024.04.15	22:00:00	2375.97	2387.66	2374.07	2386.42	11289	0	5
2024.04.15	23:00:00	2386.45	2386.51	2380.17	2383.10	4650	0	5
2024.04.16	01:00:00	2382.26	2392.23	2380.54	2384.45	4080	0	5
2024.04.16	02:00:00	2384.45	2387.38	2381.16	2382.07	2319	0	5
2024.04.16	03:00:00	2381.98	2387.66	2380.21	2383.62	5891	0	5
2024.04.16	04:00:00	2383.53	2386.98	2379.39	2383.75	10790	0	5
2024.04.16	05:00:00	2383.75	2387.99	2379.55	2386.19	6567	0	3
2024.04.16	06:00:00	2386.14	2389.37	2384.51	2388.03	5526	0	5
2024.04.16	07:00:00	2388.03	2388.39	2384.11	2386.17	4486	0	3
2024.04.16	08:00:00	2386.17	2389.09	2384.98	2386.42	5717	0	1
2024.04.16	09:00:00	2386.42	2388.17	2368.74	2373.00	11149	0	0
2024.04.16	10:00:00	2373.00	2375.31	2363.04	2365.57	22537	0	5
2024.04.16	11:00:00	2365.57	2371.93	2365.18	2369.51	19989	0	5
2024.04.16	12:00:00	2369.56	2373.27	2367.59	2372.37	18143	0	5
2024.04.16	13:00:00	2372.37	2375.39	2368.74	2370.21	19302	0	5
2024.04.16	14:00:00	2370.20	2375.32	2369.76	2374.05	18523	0	5
2024.04.16	15:00:00	2374.05	2378.25	2368.54	2376.27	33345	0	5
2024.04.16	16:00:00	2376.26	2379.34	2365.28	2366.35	72549	0	5
2024.04.16	17:00:00	2366.35	2383.43	2363.59	2383.02	73187	0	5
2024.04.16	18:00:00	2383.06	2393.07	2377.95	2386.15	62069	0	5
2024.04.16	19:00:00	2386.13	2398.35	2385.59	2397.58	36158	0	5
2024.04.16	20:00:00	2397.58	2397.75	2379.79	2384.73	53767	0	5
2024.04.16	21:00:00	2384.73	2396.48	2383.61	2392.40	40020	0	5
2024.04.16	22:00:00	2392.40	2395.28	2389.13	2389.76	18050	0	5
2024.04.16	23:00:00	2389.74	2390.41	2378.39	2382.85	6305	0	5
2024.04.17	01:00:00	2381.95	2387.03	2381.39	2384.98	4244	0	5
2024.04.17	02:00:00	2384.98	2386.91	2382.48	2382.74	7011	0	5
2024.04.17	03:00:00	2382.75	2384.76	2380.84	2384.48	11034	0	5
2024.04.17	04:00:00	2384.51	2385.62	2381.35	2384.70	19912	0	5
2024.04.17	05:00:00	2384.70	2386.31	2382.35	2382.42	12059	0	5
2024.04.17	06:00:00	2382.42	2383.76	2380.75	2381.80	9498	0	5
2024.04.17	07:00:00	2381.80	2383.10	2380.35	2382.00	4665	0	5
2024.04.17	08:00:00	2382.00	2382.16	2374.25	2377.65	15036	0	5
2024.04.17	09:00:00	2377.65	2381.61	2372.77	2381.09	24385	0	5
2024.04.17	10:00:00	2381.09	2383.25	2377.97	2382.57	18540	0	5
2024.04.17	11:00:00	2382.57	2393.68	2382.57	2393.01	21354	0	5
2024.04.17	12:00:00	2393.04	2394.37	2389.87	2392.18	19698	0	5
2024.04.17	13:00:00	2392.18	2393.89	2385.05	2386.70	18614	0	5
2024.04.17	14:00:00	2386.70	2390.33	2385.87	2387.42	15324	0	5
2024.04.17	15:00:00	2387.44	2388.09	2378.40	2383.34	34159	0	5
2024.04.17	16:00:00	2383.33	2395.23	2382.99	2393.39	52979	0	5
2024.04.17	17:00:00	2393.39	2395.62	2386.15	2390.53	49584	0	5
2024.04.17	18:00:00	2390.53	2393.66	2382.01	2382.20	44183	0	5
2024.04.17	19:00:00	2382.20	2384.50	2361.06	2372.43	57875	0	5
2024.04.17	20:00:00	2372.43	2376.11	2368.18	2372.24	37941	0	5
2024.04.17	21:00:00	2372.24	2379.18	2371.94	2374.44	22404	0	5
2024.04.17	22:00:00	2374.43	2375.14	2367.89	2372.74	18727	0	5
2024.04.17	23:00:00	2372.76	2373.42	2354.36	2361.16	8421	0	5
2024.04.18	01:00:00	2361.57	2367.71	2361.37	2365.32	3714	0	5
2024.04.18	02:00:00	2365.32	2368.24	2363.73	2367.95	5478	0	5
2024.04.18	03:00:00	2367.95	2370.14	2366.98	2369.81	9581	0	5
2024.04.18	04:00:00	2369.80	2372.08	2364.07	2367.33	23100	0	5
2024.04.18	05:00:00	2367.33	2374.98	2366.71	2373.13	16140	0	5
2024.04.18	06:00:00	2373.13	2375.39	2372.42	2374.88	11453	0	5
2024.04.18	07:00:00	2374.88	2376.58	2373.16	2375.18	6577	0	5
2024.04.18	08:00:00	2375.18	2377.18	2373.81	2376.82	12652	0	5
2024.04.18	09:00:00	2376.82	2381.00	2376.36	2380.67	19816	0	5
2024.04.18	10:00:00	2380.69	2381.04	2374.98	2377.90	16865	0	5
2024.04.18	11:00:00	2377.90	2380.81	2377.46	2380.03	15800	0	5
2024.04.18	12:00:00	2380.03	2380.85	2377.84	2379.64	11368	0	5
2024.04.18	13:00:00	2379.62	2384.08	2377.29	2383.10	13472	0	5
2024.04.18	14:00:00	2383.10	2385.43	2379.07	2380.99	16407	0	5
2024.04.18	15:00:00	2380.98	2387.59	2380.66	2385.53	38172	0	5
2024.04.18	16:00:00	2385.51	2392.89	2375.48	2379.71	71390	0	5
2024.04.18	17:00:00	2379.71	2385.01	2369.57	2380.01	62834	0	5
2024.04.18	18:00:00	2380.01	2385.53	2378.63	2384.17	36871	0	5
2024.04.18	19:00:00	2384.17	2388.84	2381.60	2388.03	26646	0	5
2024.04.18	20:00:00	2388.07	2389.38	2382.28	2384.89	23429	0	5
2024.04.18	21:00:00	2384.84	2384.86	2379.62	2381.67	17680	0	5
2024.04.18	22:00:00	2381.67	2385.20	2378.13	2380.22	13132	0	5
2024.04.18	23:00:00	2380.22	2380.55	2376.87	2378.86	4208	0	5
2024.04.19	01:00:00	2378.44	2380.67	2378.38	2379.26	1524	0	5
2024.04.19	02:00:00	2379.26	2381.52	2379.16	2379.92	3745	0	5
2024.04.19	03:00:00	2379.89	2379.92	2373.82	2379.55	12220	0	5
2024.04.19	04:00:00	2379.55	2417.95	2378.85	2409.61	76506	0	5
2024.04.19	05:00:00	2409.64	2414.92	2395.38	2400.49	55864	0	5
2024.04.19	06:00:00	2400.49	2402.60	2382.92	2391.39	51087	0	5
2024.04.19	07:00:00	2391.39	2391.47	2379.42	2383.61	22994	0	5
2024.04.19	08:00:00	2383.61	2384.46	2380.36	2381.39	21095	0	5
2024.04.19	09:00:00	2381.39	2391.91	2378.72	2390.15	27860	0	5
2024.04.19	10:00:00	2390.15	2393.94	2384.67	2385.39	24997	0	5
2024.04.19	11:00:00	2385.39	2386.39	2378.02	2384.33	25945	0	5
2024.04.19	12:00:00	2384.34	2386.20	2380.01	2381.06	18098	0	5
2024.04.19	13:00:00	2381.07	2383.18	2379.36	2381.13	15851	0	5
2024.04.19	14:00:00	2381.13	2381.33	2372.84	2376.90	26979	0	5
2024.04.19	15:00:00	2376.90	2384.53	2374.58	2381.54	32126	0	5
2024.04.19	16:00:00	2381.54	2386.90	2373.09	2378.72	51215	0	5
2024.04.19	17:00:00	2378.72	2392.13	2378.64	2391.20	52182	0	5
2024.04.19	18:00:00	2391.18	2396.09	2389.29	2394.87	35737	0	5
2024.04.19	19:00:00	2394.87	2399.75	2389.90	2399.70	23635	0	5
2024.04.19	20:00:00	2399.70	2402.01	2392.43	2393.71	23355	0	5
2024.04.19	21:00:00	2393.71	2398.22	2392.82	2398.19	12996	0	5
2024.04.19	22:00:00	2398.19	2398.29	2386.69	2387.63	14432	0	5
2024.04.19	23:00:00	2387.62	2391.34	2386.74	2390.63	6108	0	5
2024.04.22	01:00:00	2388.86	2389.80	2381.72	2383.77	6125	0	5
2024.04.22	02:00:00	2383.76	2387.86	2382.99	2386.54	6720	0	5
2024.04.22	03:00:00	2386.54	2386.60	2381.16	2382.22	11494	0	5
2024.04.22	04:00:00	2382.22	2384.35	2376.12	2378.14	25415	0	5
2024.04.22	05:00:00	2378.14	2378.20	2372.65	2372.74	12304	0	5
2024.04.22	06:00:00	2372.73	2372.75	2361.84	2369.41	25698	0	5
2024.04.22	07:00:00	2369.41	2372.96	2368.78	2369.72	10591	0	5
2024.04.22	08:00:00	2369.75	2370.55	2360.95	2365.56	24166	0	5
2024.04.22	09:00:00	2365.54	2367.10	2351.50	2355.94	31772	0	5
2024.04.22	10:00:00	2355.93	2361.17	2354.99	2361.06	21777	0	5
2024.04.22	11:00:00	2361.04	2363.16	2358.00	2359.65	15560	0	5
2024.04.22	12:00:00	2359.65	2363.73	2359.14	2361.21	13969	0	5
2024.04.22	13:00:00	2361.22	2361.51	2356.20	2357.73	12808	0	5
2024.04.22	14:00:00	2357.73	2357.76	2339.45	2342.24	30691	0	5
2024.04.22	15:00:00	2342.23	2350.42	2333.05	2336.89	41447	0	5
2024.04.22	16:00:00	2336.89	2343.85	2331.11	2338.59	62621	0	5
2024.04.22	17:00:00	2338.59	2343.87	2333.00	2341.31	42793	0	5
2024.04.22	18:00:00	2341.31	2341.89	2332.76	2334.81	31273	0	5
2024.04.22	19:00:00	2334.82	2336.54	2329.02	2329.90	20985	0	5
2024.04.22	20:00:00	2329.90	2334.91	2329.63	2330.04	15434	0	5
2024.04.22	21:00:00	2330.05	2331.03	2324.57	2327.65	12777	0	5
2024.04.22	22:00:00	2327.66	2331.71	2327.43	2329.37	8630	0	5
2024.04.22	23:00:00	2329.36	2330.24	2325.29	2327.30	3239	0	5
2024.04.23	01:00:00	2327.32	2331.50	2326.96	2330.48	4872	0	5
2024.04.23	02:00:00	2330.49	2333.97	2328.15	2333.84	6350	0	5
2024.04.23	03:00:00	2333.81	2333.89	2330.18	2332.72	9181	0	5
2024.04.23	04:00:00	2332.72	2334.48	2295.59	2298.95	53074	0	5
2024.04.23	05:00:00	2298.99	2314.44	2298.34	2301.95	38248	0	5
